City,State,Zip,Country
Middlefield,CT,6455,USA
Butler,MO,64730,USA
Portola Valley,CA,94028,USA
Winchester,NH,3470,USA
Broken Bow,OK,74728,USA
Wadena,MN,56482,USA
Cold Spring,MN,56320,USA
Salisbury,CT,6068,USA
Osawatomie,KS,66064,USA
Spindale,NC,28160,USA
Lonoke,AR,72086,USA
Sullivan,IN,47882,USA
Bullard,TX,75757,USA
Buchanan,MI,49107,USA
Clayton,DE,19938,USA
Adamsville,AL,35005,USA
Ashford,CT,6278,USA
Taylor,AZ,85939,USA
Cannon Falls,MN,55009,USA
Le Sueur,MN,56058,USA
Dawson,GA,31742,USA
Chariton,IA,50049,USA
Pittsboro,IN,46167,USA
Blanchester,OH,45107,USA
Rockford,MN,55373,USA
Gentry,AR,72734,USA
Lawrenceville,IL,62439,USA
Kaplan,LA,70548,USA
Aumsville,OR,97325,USA
Bellville,TX,77418,USA
Phoenix,OR,97535,USA
Geneva,AL,36340,USA
Berne,IN,46711,USA
Paintsville,KY,41240,USA
Ellenville,NY,12428,USA
Fayetteville,NY,13066,USA
Farrell,PA,16121,USA
Mount Olive,NC,28365,USA
Kimberly,AL,35091,USA
Berlin,MA,1503,USA
Fayette,AL,35555,USA
Unalaska,AK,99685,USA
Lyons,GA,30436,USA
Hometown,IL,60456,USA
Springville,NY,14141,USA
West Jefferson,OH,43162,USA
Ashburn,GA,31714,USA
Peotone,IL,60468,USA
Ashdown,AR,71822,USA
Jefferson,IA,50129,USA
Monmouth,ME,4259,USA
Nash,TX,75569,USA
Montesano,WA,98563,USA
Pipestone,MN,56164,USA
Laurel,DE,19956,USA
Anna,IL,62906,USA
Winona,MS,38967,USA
Lambertville,NJ,8530,USA
Walhalla,SC,29691,USA
Algonac,MI,48001,USA
Williamston,SC,29697,USA
Candia,NH,3034,USA
Trenton,TN,38382,USA
Monte Vista,CO,81144,USA
Linden,MI,48451,USA
Bowling Green,MO,63334,USA
Wingate,NC,28174,USA
Austin,IN,47102,USA
Sebring,OH,44672,USA
Wellsville,UT,84339,USA
Richmond,VT,5477,USA
Pittsfield,NH,3263,USA
North East,MD,21901,USA
Smithville,TX,78957,USA
Jena,LA,71342,USA
Pittsfield,IL,62363,USA
Clay Center,KS,67432,USA
Delmar,MD,21875,USA
Waverly,OH,45690,USA
Lowell,MI,49331,USA
Grafton,ND,58237,USA
Dimmitt,TX,79027,USA
Fort Kent,ME,4743,USA
Brandon,VT,5733,USA
Chagrin Falls,OH,44022,USA
Millinocket,ME,4462,USA
Greenland,NH,3840,USA
Gorham,NY,14461,USA
Monongahela,PA,15063,USA
Dillon,MT,59725,USA
Mulberry,FL,33860,USA
Crittenden,KY,41030,USA
Elkin,NC,28621,USA
Chatham,NY,12037,USA
Brookfield,MO,64628,USA
West Monroe,NY,13167,USA
Hazlehurst,GA,31539,USA
Monticello,IA,52310,USA
Rock Valley,IA,51247,USA
Church Point,LA,70525,USA
Otsego,MI,49078,USA
Mary Esther,FL,32569,USA
Tilton,NH,3276,USA
Sparta,IL,62286,USA
Basalt,CO,81621,USA
Fenton,MO,63026,USA
Chazy,NY,12921,USA
Nashville,AR,71852,USA
Quitman,GA,31643,USA
Friona,TX,79035,USA
Falls City,NE,68355,USA
Portland,NY,14769,USA
Hawkinsville,GA,31036,USA
Camdenton,MO,65020,USA
Jonesboro,LA,71251,USA
Swansboro,NC,28584,USA
Beaver Dam,WI,53916,USA
Bosque Farms,NM,87068,USA
Stanley,NC,28164,USA
Limington,ME,4049,USA
Coquille,OR,97423,USA
Marine City,MI,48039,USA
Indian Head,MD,20640,USA
Peshtigo,WI,54157,USA
Madill,OK,73446,USA
Gilmanton,NH,3237,USA
Austin,AR,72007,USA
Farmersville,TX,75442,USA
Bordentown,NJ,8505,USA
Chautauqua,NY,14722,USA
Lancaster,KY,40444,USA
Hinsdale,NH,3451,USA
East Troy,WI,53120,USA
Scott City,KS,67871,USA
White Bluff,TN,37187,USA
Dwight,IL,60420,USA
Morrison,IL,61270,USA
Livingston,TN,38570,USA
Saint Charles,MN,55972,USA
Zumbrota,MN,55992,USA
South Haven,MI,49090,USA
Oswegatchie,NY,13670,USA
McCall,ID,83638,USA
Millstadt,IL,62260,USA
Jackson,WI,53037,USA
Bethel,NY,12720,USA
Naples,ME,4055,USA
Coleman,TX,76834,USA
Metter,GA,30439,USA
Rossville,GA,30741,USA
Wolcott,NY,14590,USA
Wilton,NH,3086,USA
Ely,NV,89301,USA
Eaton,NY,13334,USA
Boardman,OR,97818,USA
Harlem,GA,30814,USA
Point Pleasant,WV,25550,USA
Cisco,TX,76437,USA
Scandia,MN,55073,USA
Williamstown,KY,41097,USA
Belleville,MI,48111,USA
Capitol Heights,MD,20731,USA
Smithton,IL,62285,USA
Clyde,TX,79510,USA
Colonial Beach,VA,22443,USA
Jackson,LA,70748,USA
Barnesville,OH,43713,USA
Mitchell,IN,47446,USA
Cresco,IA,52136,USA
Warrensburg,NY,12885,USA
Emerald Isle,NC,28594,USA
Colorado City,TX,79512,USA
Owego,NY,13827,USA
Winnfield,LA,71483,USA
Pittsfield,ME,4967,USA
Wills Point,TX,75169,USA
Dell Rapids,SD,57022,USA
Saint James,MO,65559,USA
Rutland,VT,5701,USA
Montrose,MN,55363,USA
Bluffton,OH,45817,USA
Marshall,IL,62441,USA
Carrollton,KY,41008,USA
Spencer,OK,73084,USA
Citronelle,AL,36522,USA
Sullivan City,TX,78595,USA
Charlotte,VT,5445,USA
Lancaster,WI,53813,USA
Vidalia,LA,71373,USA
Magee,MS,39111,USA
Cozad,NE,69130,USA
Lansing,NY,14882,USA
Montpelier,OH,43543,USA
Troutman,NC,28166,USA
Mullins,SC,29574,USA
Fairbury,NE,68352,USA
Del Mar,CA,92014,USA
Dupo,IL,62239,USA
Wilton,ME,4294,USA
Florence,CO,81226,USA
Saugerties,NY,12477,USA
River Falls,WI,54022,USA
Saint Anthony,ID,83445,USA
Moscow Mills,MO,63362,USA
Baldwin,GA,30511,USA
Norwood Young America,MN,55368,USA
Valdez,AK,99686,USA
Winterport,ME,4496,USA
Madawaska,ME,4756,USA
Swanton,OH,43558,USA
Vicksburg,MI,49097,USA
Pomona,NY,10970,USA
Metamora,IL,61548,USA
Rochester,IL,62563,USA
Orrington,ME,4474,USA
Boyne City,MI,49712,USA
Hohenwald,TN,38462,USA
Weston,WV,26452,USA
Hayward,WI,54843,USA
Wiscasset,ME,4578,USA
Walthourville,GA,31333,USA
Ball,LA,71405,USA
Ravenswood,WV,26164,USA
Baxter Springs,KS,66713,USA
Amenia,NY,12501,USA
Saranac,NY,12981,USA
Hephzibah,GA,30815,USA
Lewisburg,WV,24901,USA
Umatilla,FL,32784,USA
Canaan,NH,3741,USA
Harrington,DE,19952,USA
Grayson,KY,41143,USA
Mount Pleasant,UT,84647,USA
Coal Valley,IL,61240,USA
West Brookfield,MA,1585,USA
Dexter,ME,4930,USA
Boonsboro,MD,21713,USA
Catskill,NY,12414,USA
Fort Gibson,OK,74434,USA
Milan,MI,48160,USA
Portland,MI,48875,USA
Oneida,TN,37841,USA
Springtown,TX,76082,USA
Booneville,AR,72927,USA
Upland,IN,46989,USA
Bellaire,OH,43906,USA
Manning,SC,29102,USA
Lindsborg,KS,67456,USA
Rocky Ford,CO,81067,USA
Unicoi,TN,37692,USA
Yorkshire,NY,14173,USA
Maiden,NC,28650,USA
Williamston,MI,48895,USA
Prestonsburg,KY,41653,USA
Anthony,TX,79821,USA
Wheatland,CA,95692,USA
Honea Path,SC,29654,USA
Horicon,WI,53032,USA
Georgetown,IN,47122,USA
Hanover,IN,47243,USA
Chandler,IN,47610,USA
Ridgeland,SC,29936,USA
New Lebanon,OH,45345,USA
Red Bud,IL,62278,USA
Mora,MN,55051,USA
Clifton,AZ,85533,USA
Bishop,CA,93514,USA
Leakesville,MS,39451,USA
Dumas,AR,71639,USA
Hudson,NC,28638,USA
Byron,IL,61010,USA
Rochester,WI,53167,USA
Lowell,NC,28098,USA
Bristol,VT,5443,USA
Montgomery,NY,12549,USA
Carter Lake,IA,51510,USA
Star Prairie,WI,54026,USA
Chester,CT,6412,USA
Landis,NC,28088,USA
Waukon,IA,52172,USA
West Liberty,IA,52776,USA
Leland,MS,38756,USA
South Glens Falls,NY,12803,USA
Neenah,WI,54956,USA
Hebron,IN,46341,USA
Plainwell,MI,49080,USA
Hardin,MT,59034,USA
Romeo,MI,48065,USA
Kitty Hawk,NC,27949,USA
Elkins,AR,72727,USA
Brentwood,MD,20722,USA
Saint Joseph,IL,61873,USA
Janesville,WI,53545,USA
Imlay City,MI,48444,USA
Stilwell,OK,74960,USA
South Point,OH,45680,USA
Yellow Springs,OH,45387,USA
Delta,UT,84624,USA
Provincetown,MA,2657,USA
Bayport,MN,55003,USA
Gooding,ID,83330,USA
Fond du Lac,WI,54935,USA
Sidney,NY,13838,USA
Columbus,TX,78934,USA
Jamestown,NC,27282,USA
Larned,KS,67550,USA
Rockport,ME,4856,USA
Houston,MS,38851,USA
Beaver,UT,84713,USA
Gravette,AR,72736,USA
Cottage Grove,WI,53527,USA
San Joaquin,CA,93660,USA
Long Prairie,MN,56347,USA
Walpole,NH,3608,USA
Howe,TX,75459,USA
Chipley,FL,32428,USA
Richfield,OH,44286,USA
Kennebunkport,ME,4046,USA
Mattawa,WA,99349,USA
Washington,GA,30673,USA
Minerva,OH,44657,USA
Albia,IA,52531,USA
Brimfield,MA,1010,USA
Carefree,AZ,85377,USA
Hugoton,KS,67951,USA
Harrisburg,OR,97446,USA
Middlebury,IN,46540,USA
Casco,ME,4015,USA
Lyons,WI,53148,USA
Granger,WA,98932,USA
Highland Falls,NY,10928,USA
Livingston,NY,12541,USA
Etowah,TN,37331,USA
Forsyth,IL,62535,USA
Russell,KY,41169,USA
Essex,MA,1929,USA
Barkhamsted,CT,6063,USA
Alexander,AR,72002,USA
Washington,CT,6793,USA
Centre,AL,35960,USA
Cedar Springs,MI,49319,USA
Manila,AR,72442,USA
Camden,TN,38320,USA
Indian Rocks Beach,FL,33785,USA
Spencerport,NY,14559,USA
Wilkesboro,NC,28697,USA
Benton City,WA,99320,USA
San Diego,TX,78384,USA
Nome,AK,99762,USA
Rutherfordton,NC,28139,USA
Combined Locks,WI,54113,USA
Newcomerstown,OH,43832,USA
Morton,MS,39117,USA
Gatlinburg,TN,37738,USA
Lac du Flambeau,WI,54538,USA
Sunderland,MA,1375,USA
Gouverneur,NY,13642,USA
Minoa,NY,13116,USA
Stanford,KY,40484,USA
Wellfleet,MA,2667,USA
Norwich,VT,5055,USA
Eldorado,IL,62930,USA
Heyburn,ID,83336,USA
Elgin,OK,73538,USA
Eastland,TX,76448,USA
Oglesby,IL,61348,USA
Johnson,AR,72741,USA
Chesterfield,NH,3443,USA
Cotulla,TX,78014,USA
Roland,OK,74954,USA
West Point,GA,31833,USA
Perham,MN,56573,USA
Bunnell,FL,32110,USA
Warsaw,NY,14569,USA
East Bloomfield,NY,14443,USA
Knox,IN,46534,USA
Sterling,CT,6377,USA
Groesbeck,TX,76642,USA
Fayette,NY,13065,USA
Whitesboro,NY,13492,USA
Port Saint Joe,FL,32456,USA
Palmyra,MO,63461,USA
Melrose,MN,56352,USA
Kiel,WI,53042,USA
Jasper,TN,37347,USA
Norton,VA,24273,USA
Shaftsbury,VT,5262,USA
Fairbury,IL,61739,USA
Emmetsburg,IA,50536,USA
Greensboro,GA,30642,USA
Fairview,NC,28730,USA
Paoli,IN,47454,USA
West Columbia,TX,77486,USA
Silt,CO,81652,USA
West Tisbury,MA,2575,USA
Franklinton,LA,70438,USA
Hot Springs,SD,57747,USA
Little Compton,RI,2837,USA
Pendleton,SC,29670,USA
Manti,UT,84642,USA
Williamstown,VT,5679,USA
Two Harbors,MN,55616,USA
El Dorado Springs,MO,64744,USA
Blackshear,GA,31516,USA
Aledo,IL,61231,USA
Malden,MO,63863,USA
Fulton,IL,61252,USA
Oregon,IL,61061,USA
Lyons,KS,67554,USA
Milton,DE,19968,USA
Ballinger,TX,76821,USA
Richmond,ME,4357,USA
Oakland,FL,34760,USA
Wheatland,WY,82201,USA
Islandia,NY,11749,USA
Eagle Grove,IA,50533,USA
Nowata,OK,74048,USA
Norwich,NY,13815,USA
Winnsboro,TX,75494,USA
Osage,IA,50461,USA
Windsor,VT,5089,USA
Mohawk,NY,13407,USA
Ozark,AR,72949,USA
Sweeny,TX,77480,USA
Ketchum,ID,83340,USA
Thomasville,AL,36784,USA
Manchester,GA,31816,USA
Grangeville,ID,83530,USA
Gunnison,UT,84634,USA
Cleveland,GA,30528,USA
Paulding,OH,45879,USA
Piggott,AR,72454,USA
Tabor City,NC,28463,USA
Toledo,OR,97391,USA
Eagle,WI,53119,USA
Sherman,CT,6784,USA
Eagle Lake,FL,33839,USA
Lewes,DE,19958,USA
Centerville,TN,37033,USA
Flat Rock,NC,28731,USA
Northfield,OH,44067,USA
Leesburg,GA,31763,USA
Tolono,IL,61880,USA
Bennett,CO,80102,USA
Wrightsville,GA,31096,USA
Wellford,SC,29385,USA
Plainview,MN,55964,USA
Mount Gilead,OH,43338,USA
Spring Hill,KS,66083,USA
Clifton,TX,76634,USA
Dannemora,NY,12929,USA
Carey,OH,43316,USA
Princeton,MA,1541,USA
Hesston,KS,67062,USA
Myrtle Creek,OR,97457,USA
Tiptonville,TN,38079,USA
Aurora,IN,47001,USA
Caddo Mills,TX,75135,USA
Fryeburg,ME,4037,USA
Hazlehurst,MS,39083,USA
Riverton,IL,62561,USA
Hillsboro,MO,63050,USA
Le Roy,IL,61752,USA
Avondale Estates,GA,30002,USA
Beaver Dam,KY,42320,USA
Dandridge,TN,37725,USA
Lake Delton,WI,53940,USA
Crystal River,FL,34423,USA
Montgomery,MN,56069,USA
Geneva,NY,14456,USA
Milbank,SD,57252,USA
Durand,MI,48429,USA
Llano,TX,78643,USA
Sauk City,WI,53583,USA
Auburn,NE,68305,USA
Grantham,NH,3753,USA
Chandler,TX,75758,USA
Menomonie,WI,54751,USA
Broken Bow,NE,68822,USA
Frederick,OK,73542,USA
Hartland,VT,5048,USA
Wadsworth,IL,60083,USA
Princess Anne,MD,21853,USA
Carrollton,MO,64633,USA
Elma,WA,98541,USA
Midway,FL,32343,USA
Rush,NY,14543,USA
Rural Hall,NC,27045,USA
Alma,GA,31510,USA
Oxford,MI,48370,USA
West Point,NE,68788,USA
Heflin,AL,36264,USA
Teague,TX,75860,USA
Eagle Lake,TX,77434,USA
Union City,IN,47390,USA
Eveleth,MN,55734,USA
Black River Falls,WI,54615,USA
Elba,AL,36323,USA
Clifton Forge,VA,24422,USA
Welch,WV,24801,USA
Wilson,WI,54027,USA
Benson,MN,56215,USA
Limerick,ME,4048,USA
Ringgold,GA,30736,USA
Wallace,NC,28466,USA
Pine City,MN,55063,USA
West Point,VA,23181,USA
Dublin,TX,76446,USA
West Liberty,KY,41472,USA
Sunapee,NH,3782,USA
Mooers,NY,12958,USA
Goldendale,WA,98620,USA
Marianna,AR,72360,USA
Brookfield,MA,1506,USA
Kenedy,TX,78119,USA
Hahira,GA,31632,USA
Hartford,SD,57033,USA
Gray,GA,31032,USA
Yuma,CO,80759,USA
Marysville,KS,66508,USA
Buffalo,MO,65622,USA
Madison,OH,44057,USA
Johnson Creek,WI,53038,USA
Blanchard,LA,71009,USA
Pelham,GA,31779,USA
Sleepy Eye,MN,56085,USA
Hicksville,OH,43526,USA
New Hampton,IA,50659,USA
Jarrell,TX,76537,USA
Bethlehem,CT,6751,USA
Hubbard,OR,97032,USA
Somerville,TN,38068,USA
Gothenburg,NE,69138,USA
Haslet,TX,76052,USA
Newburgh,IN,47629,USA
Gibson City,IL,60936,USA
Moulton,AL,35650,USA
Frontenac,KS,66763,USA
Mount Angel,OR,97362,USA
Saint Johns,AZ,85936,USA
Williams,AZ,86046,USA
Dewey,OK,74029,USA
North Plains,OR,97133,USA
Paw Paw,MI,49079,USA
Peralta,NM,87042,USA
Shadyside,OH,43947,USA
Pickens,SC,29671,USA
Red Oak,NC,27868,USA
Clinton,ME,4927,USA
New Baden,IL,62265,USA
Watkinsville,GA,30677,USA
Windsor,NC,27983,USA
North Baltimore,OH,45872,USA
Neversink,NY,12765,USA
Avon,NY,14414,USA
Forks,WA,98331,USA
Evergreen,AL,36401,USA
Newcastle,WY,82701,USA
Annandale,MN,55302,USA
Hartford,WI,53027,USA
Story City,IA,50248,USA
Holton,KS,66436,USA
Holden,ME,4429,USA
Hartville,OH,44632,USA
Summersville,WV,26651,USA
Beloit,KS,67420,USA
Milford,IA,51351,USA
Parker,AZ,85344,USA
Water Valley,MS,38965,USA
Hortonville,WI,54944,USA
Port Richey,FL,34668,USA
Ossian,IN,46777,USA
Rio Dell,CA,95562,USA
Cleves,OH,45002,USA
Yountville,CA,94599,USA
Dunstable,MA,1827,USA
Waldron,AR,72958,USA
Oliver Springs,TN,37840,USA
Crane,TX,79731,USA
Williamsburg,IA,52361,USA
Tupper Lake,NY,12986,USA
Magnolia,TX,77353,USA
Breckenridge,MN,56520,USA
Lowville,NY,13367,USA
Hobart,OK,73651,USA
Bandon,OR,97411,USA
Blackstone,VA,23824,USA
Robins,IA,52328,USA
Fort Fairfield,ME,4742,USA
Welsh,LA,70591,USA
Sheffield,MA,1257,USA
Altavista,VA,24517,USA
Rush City,MN,55069,USA
Johnston City,IL,62951,USA
Essexville,MI,48732,USA
Spencer,NC,28159,USA
Delta,OH,43515,USA
Copake,NY,12516,USA
Hatfield,MA,1038,USA
Bartlett,NH,3812,USA
Weaver,AL,36277,USA
Avalon,CA,90704,USA
Dilley,TX,78017,USA
Cashmere,WA,98815,USA
Bristol,NH,3222,USA
Burgaw,NC,28425,USA
Norridgewock,ME,4957,USA
Palmyra,NY,14522,USA
Jefferson,OR,97352,USA
Mannford,OK,74044,USA
Farmerville,LA,71241,USA
Carthage,NY,13619,USA
Liberty,SC,29657,USA
Gallipolis,OH,45631,USA
Lake Providence,LA,71254,USA
Belgrade,ME,4917,USA
Mineral Springs,NC,28108,USA
Thiensville,WI,53092,USA
Nahant,MA,1908,USA
Muldrow,OK,74948,USA
Clarendon,NY,14429,USA
Lodi,WI,53555,USA
Huntsville,AR,72740,USA
Blissfield,MI,49228,USA
Hominy,OK,74035,USA
Orofino,ID,83544,USA
Hodgenville,KY,42748,USA
Mingo Junction,OH,43938,USA
Tallapoosa,GA,30176,USA
Port Aransas,TX,78373,USA
Shelter Island,NY,11964,USA
Newbern,TN,38059,USA
Eagle Lake,MN,56024,USA
Moundville,AL,35474,USA
Pownal,VT,5261,USA
Hanceville,AL,35077,USA
Jackson,MN,56143,USA
Elizabethtown,NC,28337,USA
Holland,NY,14080,USA
Ashland,NE,68003,USA
Rayville,LA,71269,USA
Sheridan,IN,46069,USA
Galena,IL,61036,USA
Perkins,OK,74059,USA
Sparta,WI,54656,USA
Hogansville,GA,30230,USA
Plymouth,NC,27962,USA
Grantville,GA,30220,USA
New Palestine,IN,46163,USA
Bunkie,LA,71322,USA
Shelby,MT,59474,USA
Union Springs,AL,36089,USA
Melbourne Beach,FL,32951,USA
Lancaster,NH,3584,USA
Pottsville,AR,72858,USA
Fordyce,AR,71742,USA
Ely,MN,55731,USA
Nyssa,OR,97913,USA
Ravena,NY,12143,USA
New Baltimore,NY,12124,USA
Louisiana,MO,63353,USA
Blanding,UT,84511,USA
Mobridge,SD,57601,USA
Hiawatha,KS,66434,USA
Stanton,KY,40380,USA
Grand Saline,TX,75140,USA
Carlyle,IL,62231,USA
Cleveland,OK,74020,USA
Salmon,ID,83467,USA
Cheshire,MA,1225,USA
Croghan,NY,13327,USA
Louisburg,NC,27549,USA
Cassville,MO,65625,USA
New York Mills,NY,13417,USA
Willcox,AZ,85643,USA
Livingston,AL,35470,USA
Red Bay,AL,35582,USA
Attica,IN,47918,USA
Onalaska,TX,77360,USA
Goshen,CT,6756,USA
Sterling,NY,13156,USA
Atoka,OK,74525,USA
Early,TX,76802,USA
Jefferson,OH,44047,USA
Warrior,AL,35180,USA
Mount Shasta,CA,96067,USA
Glasgow,MT,59230,USA
Westerlo,NY,12193,USA
Paris,AR,72855,USA
Garnett,KS,66032,USA
Dundee,OR,97115,USA
Rockwood,MI,48173,USA
Virden,IL,62690,USA
Woolwich,ME,4579,USA
Millersburg,OH,44654,USA
Soda Springs,ID,83276,USA
Oakridge,OR,97463,USA
Blue Earth,MN,56013,USA
York,NY,14592,USA
Commercial Point,OH,43116,USA
Parowan,UT,84761,USA
Brightwaters,NY,11718,USA
Presidio,TX,79845,USA
Henrietta,TX,76365,USA
Raymond,WA,98577,USA
Morganfield,KY,42437,USA
Combes,TX,78535,USA
Corydon,IN,47112,USA
Ashby,MA,1431,USA
Nags Head,NC,27959,USA
West Burlington,IA,52655,USA
Bowdoinham,ME,4008,USA
Fort Edward,NY,12828,USA
Winnsboro,SC,29180,USA
Hoosick Falls,NY,12090,USA
Cuba,MO,65453,USA
Barbourville,KY,40906,USA
Zillah,WA,98953,USA
Andover,CT,6232,USA
Solon,IA,52333,USA
Newport,ME,4953,USA
Inman,SC,29349,USA
Green Forest,AR,72638,USA
Millville,MA,1529,USA
Corning,AR,72422,USA
Bloomingdale,GA,31302,USA
Wallburg,NC,27373,USA
Bushnell,FL,33513,USA
Colden,NY,14033,USA
Maybrook,NY,12543,USA
Gillespie,IL,62033,USA
Valley,NE,68064,USA
Nocona,TX,76255,USA
Underhill,VT,5489,USA
Yerington,NV,89447,USA
Ellsworth,KS,67439,USA
Tybee Island,GA,31328,USA
Homedale,ID,83628,USA
San Saba,TX,76877,USA
Ladysmith,WI,54848,USA
Iowa,LA,70647,USA
Smithsburg,MD,21783,USA
Newton,MS,39345,USA
Red Springs,NC,28377,USA
Waller,TX,77484,USA
Calais,ME,4619,USA
Mechanic Falls,ME,4256,USA
Tishomingo,OK,73460,USA
Burlington,CO,80807,USA
Nevada City,CA,95959,USA
Karnes City,TX,78118,USA
Walsenburg,CO,81089,USA
Boothbay,ME,4537,USA
Campbell,NY,14821,USA
Vinton,LA,70668,USA
Mount Morris,MI,48458,USA
Franklin,MI,48025,USA
Cache,OK,73527,USA
Gladwin,MI,48624,USA
Lebanon,VA,24266,USA
Greenwood,LA,71033,USA
Kingstree,SC,29556,USA
Milford,ME,4461,USA
Alfred,ME,4002,USA
Minden,NE,68959,USA
Bishop,TX,78343,USA
Libby,MT,59923,USA
Iuka,MS,38852,USA
Tipton,IA,52772,USA
Selbyville,DE,19975,USA
Madison,IL,62060,USA
Westville,IL,61883,USA
Oostburg,WI,53070,USA
Needville,TX,77461,USA
Williston,FL,32696,USA
Osceola,WI,54020,USA
Denmark,SC,29042,USA
Spearman,TX,79081,USA
Potterville,MI,48876,USA
Carrollton,OH,44615,USA
Syracuse,IN,46567,USA
Ferriday,LA,71334,USA
Hanover,MN,55341,USA
Milton,WI,53563,USA
Central City,NE,68826,USA
Shady Cove,OR,97539,USA
Castroville,TX,78009,USA
Checotah,OK,74426,USA
Haskell,TX,79521,USA
Chester,NY,10918,USA
Lake Luzerne,NY,12846,USA
Indialantic,FL,32903,USA
Livermore Falls,ME,4254,USA
Sunset,LA,70584,USA
Canton,SD,57013,USA
Tama,IA,52339,USA
Wewoka,OK,74884,USA
Malabar,FL,32950,USA
Ripley,WV,25271,USA
Sanbornton,NH,3269,USA
Frostproof,FL,33843,USA
Georgetown,IL,61846,USA
Windermere,FL,34786,USA
Nicholls,GA,31554,USA
Wellsville,OH,43968,USA
Garner,IA,50438,USA
Saluda,SC,29138,USA
Everson,WA,98247,USA
Levant,ME,4456,USA
Ava,MO,65608,USA
Cactus,TX,79013,USA
Lytle,TX,78052,USA
Kent,CT,6757,USA
Hunter,NY,12442,USA
Orchard Park,NY,14127,USA
Oregon,WI,53575,USA
Milaca,MN,56353,USA
Nashville,IL,62263,USA
Baldwyn,MS,38824,USA
Momence,IL,60954,USA
Beulah,ND,58523,USA
Holmes Beach,FL,34218,USA
Kalama,WA,98625,USA
Plymouth,WI,53073,USA
Doylestown,OH,44230,USA
Prescott,AR,71857,USA
Cut Bank,MT,59427,USA
Granite Quarry,NC,28072,USA
Chickamauga,GA,30707,USA
Corunna,MI,48817,USA
Walbridge,OH,43465,USA
Deer Lodge,MT,59722,USA
Callicoon,NY,12723,USA
Chaffee,MO,63740,USA
Hickman,NE,68372,USA
Simpsonville,KY,40067,USA
Bean Station,TN,37708,USA
Hilliard,FL,32046,USA
North Sioux City,SD,57049,USA
Chester,VT,5143,USA
East Syracuse,NY,13057,USA
Cadiz,OH,43907,USA
Merrill,WI,54452,USA
Iona,ID,83427,USA
Timberville,VA,22853,USA
Clever,MO,65631,USA
Whitehall,MI,49461,USA
South Pittsburg,TN,37380,USA
Sherrill,NY,13461,USA
Lanesborough,MA,1237,USA
Tonkawa,OK,74653,USA
David City,NE,68632,USA
Farmingdale,ME,4344,USA
Calera,OK,74730,USA
Sisters,OR,97759,USA
Lead,SD,57754,USA
Jones,OK,73049,USA
Snowmass Village,CO,81615,USA
Okemah,OK,74859,USA
Brownstown,IN,47220,USA
Sloatsburg,NY,10974,USA
Bad Axe,MI,48413,USA
Delphi,IN,46923,USA
Iron River,MI,49935,USA
La Villa,TX,78562,USA
Minster,OH,45865,USA
Olney,TX,76374,USA
West Union,OH,45693,USA
Dadeville,AL,36853,USA
Yadkinville,NC,27055,USA
Heavener,OK,74937,USA
Ocilla,GA,31774,USA
Elkton,VA,22827,USA
Alamo,GA,30411,USA
Greenwood Lake,NY,10925,USA
Bicknell,IN,47512,USA
Lucedale,MS,39452,USA
Richmond,UT,84333,USA
Shapleigh,ME,4076,USA
Davenport,NY,13750,USA
Roslyn,NY,11576,USA
Kotzebue,AK,99752,USA
Delhi,NY,13753,USA
Baltimore,OH,43105,USA
Dresden,TN,38225,USA
Pima,AZ,85543,USA
Polk City,FL,33868,USA
Bamberg,SC,29003,USA
Buena Vista,CO,81211,USA
Lutcher,LA,70071,USA
Vandalia,MO,63382,USA
New Haven,NY,13121,USA
Vivian,LA,71082,USA
Lakewood,NY,14750,USA
Hardwick,VT,5843,USA
Chattahoochee,FL,32324,USA
Flemingsburg,KY,41041,USA
New Bremen,OH,45869,USA
Williams Bay,WI,53191,USA
Kingwood,WV,26537,USA
Amery,WI,54001,USA
Jacksonville,OR,97530,USA
Williamstown,WV,26187,USA
Kingman,KS,67068,USA
Lula,GA,30554,USA
Madison,FL,32340,USA
Montezuma,GA,31063,USA
Millen,GA,30442,USA
Afton,MN,55001,USA
Warner,NH,3278,USA
Eunice,NM,88231,USA
Lakeland,GA,31635,USA
Grottoes,VA,24441,USA
Westfield,NY,14787,USA
Poteet,TX,78065,USA
Fort Branch,IN,47648,USA
Genoa City,WI,53128,USA
Wendell,ID,83355,USA
Carmel,ME,4419,USA
Troy,NC,27371,USA
Springfield,GA,31329,USA
Sublimity,OR,97385,USA
Platteville,CO,80651,USA
Cuthbert,GA,31740,USA
Wilton,IA,52778,USA
Wales,WI,53183,USA
Bristol,ME,4539,USA
Ferrysburg,MI,49409,USA
Shallowater,TX,79363,USA
Fowlerville,MI,48836,USA
Marion,AL,36756,USA
Pawhuska,OK,74056,USA
Kenova,WV,25530,USA
Brandenburg,KY,40108,USA
Rushville,IL,62681,USA
Walton,NY,13856,USA
Statham,GA,30666,USA
Rogers City,MI,49779,USA
Arcola,IL,61910,USA
Plympton,MA,2367,USA
Lake Helen,FL,32744,USA
Emmitsburg,MD,21727,USA
Stamford,TX,79553,USA
Moose Lake,MN,55767,USA
Williamson,WV,25661,USA
Mountain View,AR,72560,USA
Philippi,WV,26416,USA
Wise,VA,24293,USA
Bethany,MO,64424,USA
Bishopville,SC,29010,USA
Carthage,NC,28327,USA
Soperton,GA,30457,USA
Moira,NY,12957,USA
Fairfield,TX,75840,USA
Marion,KY,42064,USA
